Koordinatensystem : Lambert konform konisch
Rechtswert        : 4210500 Meter
Hochwert          : 2861500 Meter
Hoehenlage        : 32 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4210500 2861500 10 15  3  10.8 1013 277  4.5 4  7.2  88    0    0 316 -374  1
4210500 2861500 10 15  4   9.5 1013 268  4.0 2  6.8  88    0    0 292 -367  1
4210500 2861500 10 15  5   8.0 1014 255  3.8 0  6.4  91    0    0 258 -361  1
4210500 2861500 10 15  6   8.5 1014 242  3.9 1  6.3  92    0    0 247 -357  1
4210500 2861500 10 15  7   7.9 1014 246  3.7 1  6.3  93    0    3 249 -351  1
4210500 2861500 10 15  8   8.8 1014 249  3.6 2  6.4  93   56   41 254 -348  1
4210500 2861500 10 15  9  10.2 1014 249  4.0 2  6.5  88  178   64 263 -350  1
4210500 2861500 10 15 10  11.2 1015 251  5.5 1  6.6  82  300   69 259 -357  1
4210500 2861500 10 15 11  12.8 1014 263  6.3 1  6.6  76  378   75 257 -367  1
4210500 2861500 10 15 12  13.2 1014 257  8.0 3  6.5  70  160  189 276 -377  1
4210500 2861500 10 15 13  13.6 1014 259  7.0 4  6.2  64   80  191 296 -385  1
4210500 2861500 10 15 14  14.2 1013 265  7.2 6  5.9  60   50  166 317 -388  1
4210500 2861500 10 15 15  14.1 1013 264  5.5 7  5.8  58   13  122 335 -387  1
4210500 2861500 10 15 16  13.8 1012 264  4.9 7  5.9  60    4   76 341 -382  1
4210500 2861500 10 15 17  13.2 1012 263  4.3 7  6.1  64    3   35 340 -374  1
4210500 2861500 10 15 18  12.6 1012 262  5.1 5  6.2  67    0    0 326 -365  1
4210500 2861500 10 15 19  11.4 1012 270  4.8 4  6.1  70    0    0 305 -357  1
4210500 2861500 10 15 20  11.6 1013 277  5.5 3  5.8  69    0    0 290 -352  1
4210500 2861500 10 15 21  10.8 1013 271  5.2 2  5.6  68    0    0 278 -349  1
4210500 2861500 10 15 22   9.8 1014 280  3.7 3  5.7  73    0    0 276 -346  1
4210500 2861500 10 15 23   8.6 1014 267  3.9 3  5.7  79    0    0 278 -343  1
4210500 2861500 10 15 24   8.8 1015 265  4.1 2  5.6  80    0    0 270 -341  1
4210500 2861500 10 16  1   8.3 1015 276  4.1 0  5.6  81    0    0 251 -340  1
4210500 2861500 10 16  2   8.0 1016 271  3.9 0  5.6  83    0    0 235 -338  1
4210500 2861500 10 16  3   7.6 1016 271  3.6 1  5.6  86    0    0 240 -337  1
4210500 2861500 10 16  4   6.0 1017 270  3.2 2  5.5  89    0    0 245 -336  1
4210500 2861500 10 16  5   6.6 1017 270  3.1 3  5.4  91    0    0 252 -334  1
4210500 2861500 10 16  6   6.6 1017 275  2.9 4  5.6  92    0    0 261 -333  1
4210500 2861500 10 16  7   6.5 1018 270  3.0 6  5.6  93    0    0 277 -332  1
4210500 2861500 10 16  8   7.1 1018 271  3.0 7  5.7  92   18   37 296 -332  1
4210500 2861500 10 16  9   8.0 1018 260  2.6 6  5.9  91   55   92 300 -336  1
4210500 2861500 10 16 10   9.6 1019 254  2.8 5  6.0  86  157  121 292 -345  1
4210500 2861500 10 16 11  10.8 1019 243  2.9 5  5.9  77  204  150 290 -356  1
4210500 2861500 10 16 12  11.5 1018 248  3.1 6  5.5  67  165  188 299 -367  1
4210500 2861500 10 16 13  12.5 1018 241  2.9 6  5.3  61  155  189 307 -375  1
4210500 2861500 10 16 14  12.7 1017 205  2.8 5  5.1  56  148  167 302 -380  1
4210500 2861500 10 16 15  12.7 1016 191  3.4 4  4.9  54  119  134 290 -380  1
4210500 2861500 10 16 16  12.7 1015 192  3.8 4  5.0  54   69   91 285 -377  1
4210500 2861500 10 16 17  11.9 1014 183  2.7 6  5.1  57   13   39 297 -371  1
4210500 2861500 10 16 18  11.0 1013 159  2.3 6  5.3  64    0    2 307 -364  1
4210500 2861500 10 16 19  10.1 1013 160  3.0 5  5.5  70    0    0 302 -359  1
4210500 2861500 10 16 20   9.9 1012 156  3.2 4  5.6  73    0    0 293 -355  1
4210500 2861500 10 16 21   9.9 1011 157  3.6 4  5.6  74    0    0 288 -353  1
4210500 2861500 10 16 22   9.6 1010 178  4.2 4  5.6  74    0    0 289 -353  1
4210500 2861500 10 16 23  10.4 1009 198  4.1 5  5.7  75    0    0 296 -354  1
4210500 2861500 10 16 24  10.8 1008 203  3.5 7  6.1  76    0    0 315 -356  1
4210500 2861500 10 17  1  11.3 1008 214  4.2 8  6.4  78    0    0 334 -358  1
4210500 2861500 10 17  2  11.9 1007 201  4.0 8  6.9  80    0    0 341 -359  1
4210500 2861500 10 17  3  12.9 1006 209  4.4 8  7.3  81    0    0 344 -360  1
4210500 2861500 10 17  4  13.5 1005 213  4.8 8  7.7  81    0    0 348 -362  1
4210500 2861500 10 17  5  13.9 1004 196  4.1 7  7.9  80    0    0 347 -365  1
4210500 2861500 10 17  6  13.4 1004 194  4.3 5  8.0  82    0    0 334 -367  1
4210500 2861500 10 17  7  13.2 1004 192  5.2 7  8.0  83    0    0 335 -369  1
4210500 2861500 10 17  8  13.5 1003 204  5.8 7  8.1  84   10   37 348 -370  1
4210500 2861500 10 17  9  14.3 1003 209  5.4 7  8.2  82   18   91 351 -375  1
4210500 2861500 10 17 10  15.1 1002 206  6.7 5  8.4  79  134  135 343 -384  1
4210500 2861500 10 17 11  16.9 1002 213  6.9 3  8.6  75  253  133 327 -395  1
4210500 2861500 10 17 12  18.0 1001 211  7.7 3  8.6  68  209  181 320 -405  1
4210500 2861500 10 17 13  18.7 1000 220  7.4 5  8.5  64  141  197 333 -411  1
4210500 2861500 10 17 14  19.4  999 225  6.9 6  8.6  62   90  176 351 -413  1
4210500 2861500 10 17 15  19.8  998 224  8.7 4  8.7  60   80  142 346 -412  1
4210500 2861500 10 17 16  19.6  998 220  6.7 5  8.6  59   48   96 337 -409  1
4210500 2861500 10 17 17  18.5  997 217  6.4 6  8.3  59    7   38 351 -404  1
4210500 2861500 10 17 18  18.1  997 218  6.3 6  8.1  60    0    1 356 -400  1
4210500 2861500 10 17 19  17.7  997 217  6.0 7  8.2  63    0    0 361 -397  1
4210500 2861500 10 17 20  18.0  996 222  5.5 8  8.3  64    0    0 371 -391  1
4210500 2861500 10 17 21  17.8  996 217  5.2 8  8.5  65    0    0 376 -380  1
4210500 2861500 10 17 22  15.3  996 263  6.3 8  9.0  75    0    0 371 -371  1
4210500 2861500 10 17 23  13.1  997 280  8.2 8  8.2  80    0    0 362 -364  1
4210500 2861500 10 17 24  11.9  999 265  5.5 6  7.0  76    0    0 344 -356  1
4210500 2861500 10 18  1  11.1  999 258  5.3 2  6.6  77    0    0 306 -348  1
4210500 2861500 10 18  2  10.4 1000 244  5.3 0  6.3  78    0    0 268 -342  1
4210500 2861500 10 18  3  10.2 1001 245  5.9 0  6.2  78    0    0 255 -339  1
4210500 2861500 10 18  4   9.9 1002 233  5.3 1  6.0  77    0    0 259 -337  1
4210500 2861500 10 18  5   9.6 1002 236  5.6 2  5.8  76    0    0 266 -335  1
4210500 2861500 10 18  6   9.6 1002 235  5.7 5  5.7  76    0    0 284 -334  1
4210500 2861500 10 18  7  10.4 1003 241  6.5 7  5.9  76    0    0 308 -332  1
4210500 2861500 10 18  8  10.4 1004 271  6.4 8  6.0  76    0   14 321 -331  1
4210500 2861500 10 18  9   9.2 1005 281  5.1 6  6.1  80   38   84 313 -333  1
4210500 2861500 10 18 10  10.1 1007 295  7.1 5  6.0  79  192   78 297 -339  1
4210500 2861500 10 18 11  10.6 1008 289  7.2 5  5.6  71  152  137 292 -347  1
4210500 2861500 10 18 12  11.0 1009 281  7.7 4  5.1  64   78  176 286 -356  1
4210500 2861500 10 18 13  10.7 1010 285  7.3 5  4.7  58   81  168 282 -362  1
4210500 2861500 10 18 14  11.6 1011 278  7.0 3  4.5  55  127  140 276 -364  1
4210500 2861500 10 18 15  10.9 1011 277  6.2 3  4.4  53  116  109 265 -364  1
4210500 2861500 10 18 16  11.0 1012 287  4.7 3  4.3  53   48   80 264 -360  1
4210500 2861500 10 18 17  10.6 1012 282  4.5 4  4.2  52   10   33 267 -353  1
4210500 2861500 10 18 18   9.3 1013 286  3.3 5  4.4  58    0    0 273 -344  1
4210500 2861500 10 18 19   8.6 1013 280  3.0 5  4.7  66    0    0 275 -337  1
4210500 2861500 10 18 20   7.3 1014 264  2.7 4  4.6  69    0    0 267 -333  1
4210500 2861500 10 18 21   6.8 1014 259  2.5 1  4.6  74    0    0 247 -332  1
4210500 2861500 10 18 22   5.2 1014 261  2.7 0  4.5  78    0    0 227 -331  1
4210500 2861500 10 18 23   5.0 1015 260  2.1 0  4.4  81    0    0 219 -328  1
4210500 2861500 10 18 24   4.2 1015 264  2.1 0  4.4  83    0    0 217 -326  1
4210500 2861500 10 19  1   4.0 1015 246  1.7 1  4.3  85    0    0 220 -326  1
4210500 2861500 10 19  2   2.5 1015 234  1.5 1  4.1  86    0    0 221 -325  1
4210500 2861500 10 19  3   2.4 1015 250  1.1 0  4.0  88    0    0 216 -323  1
4210500 2861500 10 19  4   1.7 1015 256  1.8 0  4.0  91    0    0 212 -322  1
4210500 2861500 10 19  5   2.0 1015 254  0.9 1  4.0  92    0    0 215 -320  1
4210500 2861500 10 19  6   2.1 1015 317  0.7 2  4.1  93    0    0 225 -319  1
4210500 2861500 10 19  7   1.4 1015 211  1.5 0  4.0  93    0    0 219 -318  1
4210500 2861500 10 19  8   2.1 1015 240  1.2 0  4.0  93   38   34 210 -317  1
4210500 2861500 10 19  9   4.7 1015 212  1.5 0  4.3  89  146   61 213 -321  1
4210500 2861500 10 19 10   7.3 1016 183  2.0 0  4.6  79  253   72 218 -330  1
4210500 2861500 10 19 11   8.9 1016 194  2.8 0  4.6  69  333   79 223 -342  1
4210500 2861500 10 19 12   9.9 1015 198  2.6 0  4.6  63  369   81 226 -352  1
4210500 2861500 10 19 13  10.9 1015 193  3.1 1  4.5  57  344   95 234 -361  1
4210500 2861500 10 19 14  11.3 1014 209  2.9 1  4.1  50  301   91 241 -365  1
4210500 2861500 10 19 15  11.6 1013 186  3.4 1  3.7  45  207   90 241 -365  1
4210500 2861500 10 19 16  11.4 1013 195  3.6 0  3.7  43   92   77 237 -360  1
4210500 2861500 10 19 17  10.3 1012 189  3.4 1  3.8  47    8   33 236 -352  1
4210500 2861500 10 19 18   9.7 1012 177  2.3 2  4.1  54    0    0 245 -343  1
4210500 2861500 10 19 19   8.9 1012 168  2.8 1  4.3  59    0    0 243 -336  1
4210500 2861500 10 19 20   8.1 1012 171  2.5 1  4.4  64    0    0 234 -332  1
4210500 2861500 10 19 21   7.5 1011 180  2.5 0  4.5  68    0    0 226 -330  1
4210500 2861500 10 19 22   7.0 1011 189  3.3 0  4.5  71    0    0 219 -329  1
4210500 2861500 10 19 23   6.3 1011 221  2.7 1  4.6  76    0    0 224 -330  1
4210500 2861500 10 19 24   4.9 1011 219  2.1 2  4.5  80    0    0 233 -331  1
4210500 2861500 10 20  1   4.5 1011 232  2.5 2  4.5  85    0    0 237 -334  1
4210500 2861500 10 20  2   5.3 1010 242  3.2 3  4.7  86    0    0 243 -336  1
4210500 2861500 10 20  3   6.0 1010 247  3.3 5  4.7  83    0    0 259 -336  1
4210500 2861500 10 20  4   5.5 1010 240  3.5 6  4.7  83    0    0 273 -336  1
4210500 2861500 10 20  5   5.6 1010 245  3.7 4  4.8  85    0    0 269 -336  1
4210500 2861500 10 20  6   5.3 1010 244  3.5 3  4.8  86    0    0 256 -335  1
4210500 2861500 10 20  7   5.2 1010 231  3.7 4  4.8  87    0    0 256 -332  1
4210500 2861500 10 20  8   5.5 1010 237  4.2 6  4.8  87   26   35 273 -329  1
4210500 2861500 10 20  9   6.9 1010 246  5.2 5  4.9  82   50   88 281 -330  1
4210500 2861500 10 20 10   7.3 1010 246  5.2 7  5.0  80    1   91 289 -334  1
4210500 2861500 10 20 11   7.5 1010 257  6.1 7  5.2  82    1  109 300 -343  1
4210500 2861500 10 20 12   7.9 1010 265  5.8 6  5.3  81    0  102 297 -352  1
4210500 2861500 10 20 13   8.6 1011 282  6.4 6  4.9  73    1  122 294 -356  1
4210500 2861500 10 20 14   9.2 1011 274  6.0 7  4.7  66    8  129 297 -359  1
4210500 2861500 10 20 15  10.1 1011 283  6.0 8  4.6  61    4  101 303 -359  1
4210500 2861500 10 20 16   8.9 1012 295  6.3 5  4.4  60   17   84 294 -356  1
4210500 2861500 10 20 17   8.3 1013 281  5.4 3  4.5  64    3   28 275 -352  1
4210500 2861500 10 20 18   7.5 1013 269  4.3 2  4.5  68    0    0 262 -346  1
4210500 2861500 10 20 19   6.0 1015 269  4.3 1  4.5  74    0    0 252 -340  1
4210500 2861500 10 20 20   5.7 1016 262  4.0 1  4.5  78    0    0 244 -335  1
4210500 2861500 10 20 21   5.6 1016 265  4.7 0  4.5  79    0    0 238 -332  1
4210500 2861500 10 20 22   5.0 1017 270  4.4 0  4.4  80    0    0 229 -329  1
4210500 2861500 10 20 23   4.7 1018 265  3.9 0  4.4  82    0    0 226 -326  1
4210500 2861500 10 20 24   3.8 1018 251  3.7 1  4.3  84    0    0 227 -323  1
4210500 2861500 10 21  1   3.1 1019 246  3.5 0  4.1  85    0    0 227 -322  1
4210500 2861500 10 21  2   3.1 1019 259  3.2 0  4.0  86    0    0 223 -320  1
4210500 2861500 10 21  3   2.4 1019 245  3.0 0  4.0  87    0    0 222 -319  1
4210500 2861500 10 21  4   2.2 1019 223  2.7 0  3.9  88    0    0 219 -320  1
4210500 2861500 10 21  5   2.5 1019 172  1.9 3  4.0  88    0    0 230 -322  1
4210500 2861500 10 21  6   2.9 1019 192  2.5 5  4.0  87    0    0 251 -325  1
4210500 2861500 10 21  7   3.9 1018 185  3.6 6  4.1  85    0    0 266 -329  1
4210500 2861500 10 21  8   4.1 1018 182  3.6 7  4.3  85   12   39 276 -333  1
4210500 2861500 10 21  9   5.0 1018 191  3.5 7  4.4  84   16   92 283 -337  1
4210500 2861500 10 21 10   6.2 1018 184  4.0 7  4.6  82   10  125 287 -343  1
4210500 2861500 10 21 11   7.5 1017 190  4.1 6  4.9  80   76  204 285 -353  1
4210500 2861500 10 21 12   9.9 1017 197  5.7 5  5.3  76  138  238 279 -362  1
4210500 2861500 10 21 13  11.7 1016 194  6.4 6  5.5  69   48  204 288 -369  1
4210500 2861500 10 21 14  12.5 1014 198  6.5 8  5.5  63    0   92 315 -374  1
4210500 2861500 10 21 15  12.4 1013 200  6.0 7  5.3  59    0   81 324 -375  1
4210500 2861500 10 21 16  12.4 1012 195  5.8 7  5.1  57    0   43 319 -375  1
4210500 2861500 10 21 17  12.2 1012 198  5.3 8  5.1  57    0    8 328 -373  1
4210500 2861500 10 21 18  12.2 1011 200  4.5 8  5.1  57    0    0 336 -370  1
4210500 2861500 10 21 19  12.5 1011 209  4.9 8  5.1  57    0    0 338 -368  1
4210500 2861500 10 21 20  11.5 1011 214  4.7 8  5.5  65    0    0 342 -367  1
4210500 2861500 10 21 21  11.0 1011 218  4.7 8  5.8  70    0    0 343 -366  1
4210500 2861500 10 21 22  10.6 1012 221  4.8 8  6.1  76    0    0 342 -363  1
4210500 2861500 10 21 23  10.6 1012 219  4.7 6  6.4  80    0    0 345 -360  1
4210500 2861500 10 21 24  11.0 1012 213  4.6 5  6.6  82    0    0 342 -358  1
4210500 2861500 10 22  1  11.3 1008 206  4.2 3  6.8  82    0    0 289 -366  1
4210500 2861500 10 22  2  11.4 1007 198  4.1 1  7.0  83    0    0 291 -367  1
4210500 2861500 10 22  3  11.5 1007 193  4.0 0  7.2  85    0    0 292 -369  1
4210500 2861500 10 22  4  11.6 1006 191  4.3 0  7.3  85    0    0 290 -371  1
4210500 2861500 10 22  5  11.9 1006 194  4.4 1  7.3  85    0    0 295 -371  1
4210500 2861500 10 22  6  12.3 1005 190  5.1 2  7.5  85    0    0 303 -371  1
4210500 2861500 10 22  7  12.4 1005 193  4.3 2  7.7  85    0    2 307 -371  1
4210500 2861500 10 22  8  13.3 1005 190  5.3 2  7.9  84   34   28 308 -371  1
4210500 2861500 10 22  9  15.7 1005 203  5.5 2  8.2  79  140   51 310 -373  1
4210500 2861500 10 22 10  17.4 1005 214  6.0 2  8.7  73  252   57 317 -377  1
4210500 2861500 10 22 11  19.3 1004 216  6.6 2  9.1  68  315   67 323 -381  1
4210500 2861500 10 22 12  19.9 1004 219  7.7 2  9.0  63  334   79 326 -387  1
4210500 2861500 10 22 13  20.6 1004 221  7.7 4  8.8  59   99  189 336 -391  1
4210500 2861500 10 22 14  20.1 1003 217  6.6 6  8.7  58    6  138 354 -392  1
4210500 2861500 10 22 15  20.1 1003 225  7.0 6  8.5  57   57  131 362 -391  1
4210500 2861500 10 22 16  13.9 1004 299  6.3 7  8.3  68    1   58 355 -389  1
4210500 2861500 10 22 17  12.1 1005 312  4.9 7  8.3  88    0    7 347 -387  1
4210500 2861500 10 22 18  11.0 1006 300  5.6 8  8.0  93    0    0 347 -385  1
4210500 2861500 10 22 19  10.6 1007 270  3.7 8  7.5  92    0    0 353 -380  1
4210500 2861500 10 22 20  10.3 1008 277  2.4 8  7.3  92    0    0 352 -375  1
4210500 2861500 10 22 21  10.1 1009 262  2.5 8  7.3  93    0    0 350 -371  1
4210500 2861500 10 22 22  10.3 1009 249  3.0 8  7.2  93    0    0 348 -368  1
4210500 2861500 10 22 23  10.2 1010 267  2.7 8  7.3  93    0    0 346 -366  1
4210500 2861500 10 22 24  10.1 1011 266  2.8 7  7.2  93    0    0 333 -365  1
4210500 2861500 10 23  1   9.8 1012 256  3.4 8  7.2  94    0    0 330 -363  1
4210500 2861500 10 23  2   9.7 1012 267  2.3 8  7.1  94    0    0 338 -363  1
4210500 2861500 10 23  3   9.5 1012 265  2.3 7  7.0  94    0    0 327 -362  1
4210500 2861500 10 23  4   9.5 1013 270  2.4 7  7.0  95    0    0 313 -361  1
4210500 2861500 10 23  5   9.3 1013 264  2.7 8  6.9  94    0    0 324 -361  1
4210500 2861500 10 23  6   9.3 1014 242  2.2 8  6.8  94    0    0 333 -360  1
4210500 2861500 10 23  7   9.2 1014 246  1.7 8  6.8  93    0    0 331 -359  1
4210500 2861500 10 23  8   9.5 1015 245  1.7 8  6.8  92    0   23 330 -358  1
4210500 2861500 10 23  9   9.9 1016 251  2.5 7  6.8  91    0   61 321 -359  1
4210500 2861500 10 23 10   9.9 1017 265  2.5 6  6.7  89    0   97 305 -361  1
4210500 2861500 10 23 11  10.2 1017 269  2.5 7  6.6  87    0   96 305 -364  1
4210500 2861500 10 23 12  10.6 1018 234  2.3 8  6.6  84    0  103 321 -366  1
4210500 2861500 10 23 13  10.8 1017 283  2.5 8  6.5  82    0  108 329 -367  1
4210500 2861500 10 23 14  11.0 1018 252  2.2 8  6.4  79    0  101 329 -371  1
4210500 2861500 10 23 15  10.8 1018 289  1.9 8  6.3  77    0   59 329 -371  1
4210500 2861500 10 23 16  10.6 1018 244  2.4 7  6.2  78    0   40 323 -368  1
4210500 2861500 10 23 17  10.1 1019 247  2.2 8  6.2  80    0    9 322 -364  1
4210500 2861500 10 23 18  10.1 1019 269  2.3 8  6.3  83    0    0 326 -359  1
4210500 2861500 10 23 19   9.7 1020 223  2.4 8  6.5  86    0    0 325 -355  1
4210500 2861500 10 23 20   9.5 1020 253  2.6 8  6.5  88    0    0 326 -353  1
4210500 2861500 10 23 21   9.1 1021 221  2.9 8  6.4  89    0    0 326 -351  1
4210500 2861500 10 23 22   8.9 1021 235  3.6 8  6.3  89    0    0 326 -350  1
4210500 2861500 10 23 23   8.3 1022 242  3.5 8  6.1  88    0    0 325 -348  1
4210500 2861500 10 23 24   7.8 1022 239  3.2 7  6.0  91    0    0 319 -346  1
4210500 2861500 10 24  1   7.6 1022 238  3.0 7  6.0  93    0    0 314 -343  1
4210500 2861500 10 24  2   7.1 1022 232  3.1 6  5.9  92    0    0 309 -340  1
4210500 2861500 10 24  3   6.2 1023 240  3.0 4  5.6  93    0    0 291 -336  1
4210500 2861500 10 24  4   5.4 1023 235  2.6 2  5.4  95    0    0 268 -333  1
4210500 2861500 10 24  5   5.1 1023 241  2.7 1  5.2  96    0    0 250 -330  1
4210500 2861500 10 24  6   5.0 1024 243  2.6 0  5.1  94    0    0 239 -328  1
4210500 2861500 10 24  7   4.5 1024 246  2.4 0  5.0  94    0    2 234 -325  1
4210500 2861500 10 24  8   5.2 1025 230  2.2 0  5.0  94   32   25 233 -323  1
4210500 2861500 10 24  9   7.5 1025 231  2.4 0  5.3  90  130   51 236 -327  1
4210500 2861500 10 24 10   9.1 1026 260  2.6 1  5.5  82  226   69 245 -337  1
4210500 2861500 10 24 11  10.4 1026 252  2.8 0  5.6  76  298   78 246 -349  1
4210500 2861500 10 24 12  11.8 1026 245  3.4 1  5.6  69  275  107 249 -359  1
4210500 2861500 10 24 13  12.5 1026 244  3.8 3  5.6  64   93  183 269 -367  1
4210500 2861500 10 24 14  12.3 1026 242  3.2 3  5.4  61   69  164 280 -370  1
4210500 2861500 10 24 15  12.6 1025 229  3.9 4  5.3  60   72  127 286 -368  1
4210500 2861500 10 24 16  12.4 1025 205  3.6 5  5.1  58   21   79 298 -362  1
4210500 2861500 10 24 17  11.1 1024 195  3.4 5  5.1  60    0   15 303 -353  1
4210500 2861500 10 24 18   9.7 1024 196  3.2 5  5.3  68    0    0 300 -346  1
4210500 2861500 10 24 19   8.5 1024 195  3.0 3  5.4  76    0    0 287 -341  1
4210500 2861500 10 24 20   7.8 1024 192  2.8 2  5.4  80    0    0 269 -338  1
4210500 2861500 10 24 21   6.9 1024 191  3.1 1  5.3  84    0    0 257 -336  1
4210500 2861500 10 24 22   6.5 1025 190  2.7 1  5.2  86    0    0 251 -335  1
4210500 2861500 10 24 23   6.0 1024 177  3.2 1  5.0  86    0    0 250 -334  1
4210500 2861500 10 24 24   5.6 1024 181  3.2 1  4.9  86    0    0 250 -333  1
4210500 2861500 10 25  1   5.9 1024 188  3.7 0  4.7  84    0    0 245 -332  1
4210500 2861500 10 25  2   4.8 1023 194  3.2 0  4.6  83    0    0 239 -330  1
4210500 2861500 10 25  3   4.6 1023 191  3.2 0  4.5  85    0    0 238 -329  1
4210500 2861500 10 25  4   4.2 1023 182  3.0 0  4.5  87    0    0 237 -329  1
4210500 2861500 10 25  5   3.9 1023 177  3.5 0  4.4  88    0    0 236 -328  1
4210500 2861500 10 25  6   4.0 1022 170  3.6 1  4.4  88    0    0 241 -328  1
4210500 2861500 10 25  7   3.3 1022 166  3.6 1  4.3  89    0    0 245 -327  1
4210500 2861500 10 25  8   3.6 1022 166  2.9 1  4.3  90   29   24 244 -329  1
4210500 2861500 10 25  9   5.4 1023 171  3.2 0  4.4  85  124   52 242 -334  1
4210500 2861500 10 25 10   7.7 1023 181  3.4 0  4.5  75  228   62 242 -340  1
4210500 2861500 10 25 11   9.2 1023 180  3.7 0  4.5  66  302   70 249 -347  1
4210500 2861500 10 25 12  10.4 1022 177  3.4 0  4.5  60  319   83 254 -354  1
4210500 2861500 10 25 13  11.3 1022 153  4.3 0  4.5  56  307   90 256 -360  1
4210500 2861500 10 25 14  11.8 1021 222  4.1 0  4.3  52  237  101 257 -362  1
4210500 2861500 10 25 15  12.0 1021 193  3.8 0  4.1  48  151   95 256 -363  1
4210500 2861500 10 25 16  11.4 1021 195  3.1 1  4.0  48   53   73 261 -361  1
4210500 2861500 10 25 17  10.0 1021 169  2.6 2  4.0  51    1   16 268 -357  1
4210500 2861500 10 25 18   8.8 1021 194  2.7 3  4.1  57    0    0 275 -350  1
4210500 2861500 10 25 19   7.9 1022 187  2.2 2  4.2  62    0    0 274 -344  1
4210500 2861500 10 25 20   7.7 1022 184  2.3 3  4.3  66    0    0 276 -339  1
4210500 2861500 10 25 21   7.4 1022 201  2.2 5  4.4  69    0    0 293 -337  1
4210500 2861500 10 25 22   7.5 1023 200  2.1 6  4.4  69    0    0 308 -336  1
4210500 2861500 10 25 23   7.2 1023 197  2.1 7  4.5  71    0    0 319 -337  1
4210500 2861500 10 25 24   7.1 1024 189  2.2 7  4.6  74    0    0 324 -338  1
4210500 2861500 10 26  1   7.1 1024 206  1.7 7  4.7  76    0    0 324 -339  1
4210500 2861500 10 26  2   6.8 1025 195  1.8 8  4.8  78    0    0 329 -341  1
4210500 2861500 10 26  3   6.7 1025 212  1.7 8  4.9  80    0    0 334 -344  1
4210500 2861500 10 26  4   6.2 1025 225  1.6 8  4.9  83    0    0 333 -346  1
4210500 2861500 10 26  5   7.2 1026 258  1.6 8  5.0  84    0    0 336 -348  1
4210500 2861500 10 26  6   8.0 1026 252  1.6 8  5.4  84    0    0 341 -349  1
4210500 2861500 10 26  7   8.5 1026 267  1.7 8  5.7  85    0    0 341 -350  1
4210500 2861500 10 26  8   9.2 1027 229  1.9 8  6.0  86    0    8 342 -349  1
4210500 2861500 10 26  9   9.4 1028 234  1.9 8  6.2  87    0   32 341 -350  1
4210500 2861500 10 26 10   9.7 1028 252  1.6 7  6.3  87    0   86 334 -352  1
4210500 2861500 10 26 11   9.7 1029 222  2.2 8  6.5  87    0   85 333 -356  1
4210500 2861500 10 26 12  10.4 1029 240  2.1 7  6.7  88    0   90 333 -362  1
4210500 2861500 10 26 13  10.9 1029 277  1.9 8  7.0  88    0   79 334 -368  1
4210500 2861500 10 26 14  11.0 1029 278  2.0 8  7.1  88    0   88 336 -372  1
4210500 2861500 10 26 15  11.3 1028 272  1.0 7  7.1  87    2  102 328 -371  1
4210500 2861500 10 26 16  11.2 1028 165  2.5 7  7.0  85    0   50 323 -366  1
4210500 2861500 10 26 17  10.9 1027 175  3.3 7  6.9  85    0    5 321 -356  1
4210500 2861500 10 26 18  10.8 1027 197  2.7 7  6.8  85    0    0 319 -347  1
4210500 2861500 10 26 19  10.8 1027 202  3.5 8  6.8  85    0    0 324 -342  1
4210500 2861500 10 26 20  10.6 1027 203  3.0 7  6.8  86    0    0 323 -340  1
4210500 2861500 10 26 21   9.8 1027 185  2.9 5  6.7  87    0    0 306 -339  1
4210500 2861500 10 26 22   8.7 1026 173  3.1 1  6.5  90    0    0 277 -339  1
